title,date,views,likes,comments
(Must Watch) TY’s Blind Date Prank | Valenty's Special Ft. Yasmin,2021-02-13T12:00:09Z,394228,16061,2193
Aston Villa vs Arsenal | Pre Match Build Up with Cecil Jee & James B,2021-02-06T11:15:34Z,29966,645,25
Arsenal vs Man United | Starting XI Live,2021-01-30T16:58:54Z,97142,1797,94
Arsenal vs Man United | Pre-Match Build Up with James B and Cecil Jee,2021-01-30T16:18:06Z,30585,605,13
Southampton vs Arsenal | Watch Along Live,2021-01-26T22:24:14Z,285658,3617,120
Southampton vs Arsenal | Starting XI Live,2021-01-26T19:38:13Z,82664,1517,50
Southampton vs Arsenal | Pre-Match Build Up with James B and Cecil Jee,2021-01-26T19:01:56Z,30414,599,11
Arsenal vs Chelsea | Starting XI Live,2020-12-26T16:55:08Z,146451,1959,107
Honest Arsenal & Chelsea Combined Starting Xl | Arsenal vs Chelsea Super Fan Debate,2020-12-26T09:00:04Z,110158,2877,1755
Who's Going To Win On Boxing Day? | Arsenal vs Chelsea Super Fan Debate,2020-12-25T12:00:17Z,161941,4432,1120
Does Robbie Still Think Willian Is Better Than Ziyech? | Super Fan Debate,2020-12-24T12:00:26Z,162536,4664,746
"Arsenal 1-4 Man City | Zero, Zero, Zero! (DT Player Ratings)",2020-12-23T07:00:17Z,399011,8858,1406
Arsenal 1-4 Man City | AFTV Reacting To Laporte Goal,2020-12-22T21:40:33Z,148545,2269,389
Arsenal 1-3 Man City | Foden Chips It In for City AFTV Reaction,2020-12-22T21:32:02Z,86078,1373,229
Arsenal 1-2 Man City | Mahrez Scores AFTV Reaction,2020-12-22T21:23:59Z,149525,2440,305
Arsenal 1-1 Man City | AFTV Celebrate As Lacazette Equalises,2020-12-22T20:41:32Z,85263,1526,236
Arsenal 0-1 Man City | AFTV React To Gabriel Jesus' Early Goal,2020-12-22T20:19:01Z,79503,1536,110
Everton 2-1 Arsenal | I’ve Lost Faith In Arteta But It’s Not All His Fault! (James),2020-12-19T21:40:28Z,58812,1322,280
(MUST WATCH) TY Takes Up The Challenge Ahead Of Everton v Arsenal! | AFTV Picks,2020-12-18T15:21:47Z,96664,2716,487
Arsenal vs Southampton | Pre-Match Build Up with Cecil Jee & James B,2020-12-16T17:00:46Z,38441,567,27
How Arsenal Flopped Again | Tactical Insight Show Feat Graham & James,2020-12-14T14:51:24Z,84360,1888,550
"Does Arteta Deserve More Time? | The Supporters Club Feat Turkish, DT, Curtis, Robbie & Laurie",2020-12-12T07:00:23Z,179721,4144,1681
Dundalk vs Arsenal | Pre-Match Build Up with James B & Cecil Jee,2020-12-10T16:33:39Z,13338,292,7
HILARIOUS North London Derby Special Ft. Expressions & Jack Fowler | Go Gaming,2020-12-05T16:00:15Z,29005,969,68
Spurs vs Arsenal NLD Preview Special Feat Robbie & James,2020-12-05T14:00:27Z,26849,637,128
Molde 0-3 Arsenal | Pepe Ran The Show! (DT),2020-11-26T20:37:46Z,151529,3808,639
"Arsenal 0-3 Aston Villa | I’m Fuming, There Is No Plan B! (Cecil)",2020-11-08T22:25:42Z,40260,954,169
"Arsenal Dominated United & Troopz Leaves For Soccer | AFTV Next Gen Ft. Harvey, Robbie & Troopz",2020-11-03T12:00:00Z,85647,2362,460
Arsenal vs Leicester City | Pre-Match Build Up Ft. James & Cecil Jee,2020-10-25T17:19:32Z,40749,778,41
Does The Europa League Matter & Should Partey Play? Ask The Fans,2020-10-21T14:00:14Z,25630,740,204
Troopz vs Buvey Fifa 21 Clash | Man City vs Arsenal Preview | Go Gaming,2020-10-16T22:18:46Z,28914,1077,172
"Partey Hard (Thomas Partey Special) | ft. Donae’O, Jeremy Lynch, Robbie Lyle (AFTV) and Monzz",2020-10-16T15:00:12Z,1122552,29746,6722
What will Thomas Partey Bring To Arsenal?,2020-10-16T11:00:11Z,24911,814,121
Top 4 & Relegation | Big Six Super Fan Debate,2020-09-10T11:00:28Z,240416,6595,2004
Who's Going To Win The Golden Boot? | Big Six Super Fan Debate,2020-09-09T13:00:00Z,270516,8736,1497
"Who's Going To Win The League? | Big Six, Super Fan Debate",2020-09-08T14:56:28Z,307783,9197,1769
Deadline Day: Will Arsenal Sign A Defender And A Winger? | AFTV Transfer Daily,2018-08-09T08:35:42Z,118393,2062,962
Josh Kroenke Could Be A Positive For Arsenal | Jon Smith (Super Agent) Interview,2018-08-08T19:40:44Z,118452,2342,418
Show Us You’re Ambitious Stan and Get Dembele!!! | AFTV Transfer Daily,2018-08-07T10:16:19Z,152636,2535,1219
BREAKING: Stan Kroenke To Buy Out Usmanov and Own 100% Of Arsenal! (Good or Bad?),2018-08-07T08:44:46Z,126975,2055,1640
"Chambers Moving To Fulham, Boateng Link & Rodriguez Wanted To Solve Crisis! | AFTV Transfer Daily",2018-08-06T09:12:41Z,144271,2490,1165
Here To See Torreira! (Feat DT) | AFTV in Sweden,2018-08-05T14:54:44Z,68663,1108,184
Arsenal 2-0 Lazio | Whats The Difference Between Unai Emery & Arsene Wenger? (Swedish Fans Roundup),2018-08-04T22:48:25Z,48970,548,102
Arsenal 2-0 Lazio | The Defence Needs Improvement!,2018-08-04T22:43:02Z,20421,275,51
Arsenal 2-0 Lazio | The Team Is Working Harder Than They Did Under Arsene Wenger!,2018-08-04T22:40:35Z,34878,472,125
Arsenal 2-0 Lazio | Lichtsteiner Doesn't Make The Mistakes That Bellerin Does!,2018-08-04T22:38:48Z,45362,526,181
Arsenal 2-0 Lazio | I Like The Way Unai Emery Can Change His Tactics (I'm Excited),2018-08-04T22:34:51Z,40810,433,115
Arsenal 2-0 Lazio | Torreira's Technical Ability Reminded Me Of Santi Cazorla!,2018-08-04T22:31:55Z,27193,396,53
Arsenal 2-0 Lazio | Ivan Gazidis Is Jumping Ship! (DT),2018-08-04T22:29:11Z,255157,4264,1210
"Arsenal Get The Luck Of The Irish! (Feat DT, Troopz & Sol Campbell) | AFTV in Ireland Vlog",2018-08-02T14:55:48Z,70835,1396,186
Mustafi Wanted By Galatasaray & Lucas Perez Heading To Italy! | AFTV Transfer Daily,2018-08-02T12:26:59Z,93811,1650,967
Arsenal 1-1 Chelsea (6-5 Pens) | The Physical Conditioning Of Our Players Has Improved!,2018-08-01T23:02:24Z,38985,540,114
Arsenal 1-1 Chelsea (6-5 Pens) | We Need To Sign A Marquee Centre Back Like Yerry Mina!,2018-08-01T22:40:25Z,34498,453,147
Arsenal 1-1 Chelsea (6-5 Pens) | I've Seen Milk Turn Quicker Than Sokratis! (Claude),2018-08-01T22:08:34Z,163767,2279,412
Arsenal 1-1 Chelsea (6-5 Pens) | Give Unai Emery Time To Implement His Philosophy !   (Daniel),2018-08-01T22:04:47Z,34820,676,179
Arsenal 1-1 Chelsea (6-5 Pens) | Lichtsteiner Should Start Ahead Of Bellerin! (DT),2018-08-01T21:56:24Z,301423,5234,886
Support For Arsenal Is Getting Bigger Every Year! | Dublin Arsenal Supporters Club | AFTV in Ireland,2018-08-01T13:07:41Z,29157,580,171
ALEX IWOBI | Keep Or Sell? (Fans Decide),2018-07-31T09:30:00Z,27898,579,666
The Unai Emery Revolution Has Begun! (Arsenal 5-1 PSG) | AFTV in Singapore Day 4,2018-07-29T09:24:06Z,99932,1616,385
Chelsea Ready To Pounce With £30m Bid For Aaron Ramsey! | AFTV Transfer Daily,2018-07-29T01:44:06Z,106295,1836,960
Meet Arsenal Singapore! (Amazing Support) | AFTV in Singapore 2018,2018-07-29T00:23:50Z,20833,437,87
Arsenal 5-1 PSG | We Still Need A Winger &  I'm Hoping For Dembele!,2018-07-28T16:38:12Z,18677,380,81
Arsenal 5-1 PSG | Aubameyang Is The Main Man!! (Phillip),2018-07-28T16:29:08Z,17829,472,140
Arsenal 5-1 PSG | The Link Up Play Between Aubameyang & Lacazette Is Going To Cause Trouble!!,2018-07-28T16:22:56Z,9985,169,38
Arsenal 5-1 PSG | I Can't Wait To See Torreira - The White Kante - In Action!,2018-07-28T16:19:34Z,13267,249,96
Arsenal 5-1 PSG | I Didn't Expect Guendouzi To Be This Good!!,2018-07-28T16:14:27Z,10161,198,45
Arsenal 5-1 PSG | This Is Going To Be A Massive Season For Mesut Ozil! (DT),2018-07-28T16:02:33Z,311806,5124,1019
Sven Mislintat Is All Smiles As Troopz Asks Him If Arsenal Will Sign Dembele? | AFTV in Singapore,2018-07-28T06:02:18Z,79165,1391,240
"(This Is Brilliant) Aubameyang Tells Troopz ""AubameBloodclaatYang! | AFTV in Singapore",2018-07-27T12:58:40Z,1186675,31908,1302
"Game Time!!! (Ft Robbie, DT & Troopz) | AFTV in Singapore 2018 Vlog Day 2",2018-07-27T05:19:44Z,184133,3002,273
Arsenal 1-1 Atletico Madrid (1-3 Pens) | Singapore Fans Give Their Verdict On Unai  Emery,2018-07-27T01:00:01Z,29012,416,137
Arsenal 1-1 Atletico Madrid (1-3 Pens) | At least Cech Saved A Penalty!,2018-07-26T19:00:30Z,11872,181,47
Arsenal 1-1 Atletico Madrid (1-3 Pens) | Ivan Gazidis Has Had A Mixed Tenure At Arsenal (Moh),2018-07-26T16:49:19Z,121238,1638,341
Arsenal 1-1 Atletico Madrid (1-3 Pens) | Arsenal Should Buy Leon Bailey!,2018-07-26T16:40:49Z,19836,308,75
Arsenal 1-1 Atletico Madrid (1-3 Pens) | Top 4 Will Be A Good Season!,2018-07-26T16:34:52Z,18300,219,71
Arsenal 1-1 Atletico Madrid (1-3 Pens) | I'm Arsenal Till I Die!,2018-07-26T16:21:38Z,22143,582,142
"Arsenal 1-1 Atletico Madrid  | Forget Salah & F*#k Kane, Aubemeyang Will Win The Golden Boot (DT)",2018-07-26T16:03:32Z,101630,2436,569
Arsenal 1-1 Atletico Madrid  (1-3 Pens) | I Loved Wenger But I Welcome Unai Emery!,2018-07-26T15:59:53Z,20278,463,115
Ramsey & Gazidis Uncertainty & Arsenal To Begin Talks With Leon Bailey | AFTV Transfer Daily,2018-07-26T06:11:26Z,94398,1948,573
Billionaire Usmanov Looking To Sell His Stake As Kroenke Wins  Arsenal Battle! | AFTV Transfer Daily,2018-07-24T08:52:07Z,140202,2271,1368
Arsenal In Advanced Talks To Sign Swiss Keeper Yann Sommer! | AFTV Transfer Daily,2018-07-22T08:56:18Z,124070,2011,1328
If We Don't Get Into The Top 4 Then The Season Will Be A Failure! | All Guns Blazing Podcast Ft DT,2018-07-20T11:30:00Z,225298,4059,1657
Arsenal Sign Barcelona Wonder Kid & Are Also Confident Of New Ramsey Deal  | AFTV Transfer Daily,2018-07-19T07:36:40Z,147098,2312,927
Arsenal Prepare £44m Kingsley Coman Bid!  | AFTV Transfer Daily,2018-07-18T08:09:51Z,162436,2716,1246
Welbeck Could Be On His Way Out But Should We Be keeping Him? | AFTV Transfer Daily,2018-07-17T07:17:06Z,117080,1868,1299
Now The World Cup Is Over Will Arsenal Grab One Of Its Stars! | AFTV Transfer Daily,2018-07-16T09:06:16Z,103915,1756,997
Arsenal Target Torreira's Uruguay Teammate Rodrigo Bentancur! | AFTV Transfer Daily,2018-07-15T09:39:58Z,74485,1349,632
Boreham Wood 0-8 Arsenal | Unai Emery Was So Passionate & Was Barking Out Orders!,2018-07-14T19:24:48Z,21322,396,81
Boreham Wood 0-8 Arsenal | We Will Be Prepared For The Game Against Man City! (Pep Talk UK),2018-07-14T19:22:41Z,19247,259,45
Boreham Wood 0-8 Arsenal | Robbie's Son & God Son Approve Of Unai Emery (Fan Round Up),2018-07-14T19:21:30Z,58475,936,179
Boreham Wood 0-8 Arsenal | Aubemayang Will Be The Top Scorer In The Premier League!,2018-07-14T19:18:13Z,18443,268,52
Boreham Wood 0-8 Arsenal | We Need To Sort Out Aaron Ramsey's Contract!! (Turkish),2018-07-14T19:15:04Z,48362,688,115
Boreham Wood 0-8 Arsenal | The Bare Minimum I Expect This Season Is Top 4! (Lee Judges),2018-07-14T18:58:54Z,62312,917,211
Boreham Wood 0-8 Arsenal | Boreham Wood Made Saudi Arabia Look Like Brazil (Claude),2018-07-14T18:41:24Z,194996,3136,723
What's Arsenal's Plan B If Ramsey Doesn't Sign? | AFTV Transfer Daily,2018-07-14T09:11:56Z,76528,1519,916
"Heartbroken Robbie, You’re Going Home! | AFTV at The World Cup Vlog",2018-07-13T18:30:34Z,47692,947,312
Emery On The Look Out For A Big Signing & Gazidis Linked With Move To Milan! | AFTV Transfer Daily,2018-07-13T10:30:46Z,159387,2815,1071
Arsenal Linked With Move For Croatian Star Ante Rebić! | AFTV Transfer Daily,2018-07-12T10:39:56Z,78582,1584,490
Watch The Moment England Fans Went Crazy In Moscow! (Unreal Celebrations) | AFTV At The World Cup,2018-07-12T09:06:16Z,29593,526,229
Croatia 2-1 England | The Players Can Return With Their Heads Held High! (Kelechi) | World Cup 2018,2018-07-11T21:47:23Z,17982,239,130
It's Coming Home! (Robbie Trolls Croatian Fans) | AFTV at The World Cup,2018-07-11T14:11:03Z,29600,807,318
Welcome To Arsenal Lucas “The Terrier” Torreira!!!,2018-07-10T14:39:58Z,97498,2507,653
Arsenal On The Verge Of Signing French Wonder Kid Matteo Guendouzi | AFTV Transfer Daily,2018-07-09T08:19:18Z,135989,2250,577
England's Going All The Waaay! (Especially With The Lucky Hat) | AFTV at The World Cup Vlog,2018-07-08T19:33:56Z,46474,958,260
Harry Maguire Was Scouted by Arsenal | AFTV Transfer Daily,2018-07-08T09:11:21Z,102999,1936,764
Sweden 0-2 England | Football's Coming Home | World Cup 2018,2018-07-07T17:54:22Z,35841,369,26
Sweden 0-2 England | We Are Definitely Getting To The Final! | World Cup 2018,2018-07-07T17:53:30Z,10018,204,22
Sweden 0-2 England | Harry Maguire Was The Man Of The Match!! | World Cup 2018,2018-07-07T17:47:01Z,6075,94,11
Robbie Loses It Yet Again As England Score The Winner! | Sweden 0-2 England,2018-07-07T17:29:16Z,56599,1243,221
Sweden vs England Preview | I'm Confident It's Coming Home!! | World Cup 2018,2018-07-07T12:48:00Z,9755,249,82
Does Unai Emery Have To Sell Ramsey To Buy More Stars? | AFTV Transfer Daily,2018-07-05T10:24:21Z,101161,1828,752
"BELIEVE, It's Coming Home! (Maybe) | Robbie's Vlog From Moscow | AFTV at The World Cup",2018-07-04T19:59:58Z,50936,1075,358
Arsenal Move For Barcelona Star! | AFTV Transfer Daily,2018-07-04T11:03:34Z,102736,1743,565
England Fans Refuse To Go Home As They Celebrate At The Spartak Stadium |Colombia 3-4 England (Pens),2018-07-04T00:22:30Z,29436,498,66
"[Must Watch] OMG, Robbie Loses It In Russia As England Win on Penalties! | World Cup 2018",2018-07-04T00:07:58Z,318070,7171,1081
Colombia vs England - Round of 16 - Phone In - FanPark Live,2018-07-03T21:55:12Z,11260,,28
Do Us A Favour Ospina! | England vs Colombia Preview Live From Red Square,2018-07-03T14:57:38Z,12723,300,79
BACK AGAIN! Robbie Hits Moscow With The Mexicans and Brazilians | AFTV at The World Cup,2018-07-03T10:00:07Z,14152,306,45
Arsenal Interested In French Stars Florian Thauvin & Adrien Rabiot! | AFTV Transfer Daily,2018-07-03T09:46:47Z,70921,1368,438
"Robbie Teaches Colombian Fans To Sing ""It's Coming Home"" | World Cup 2018",2018-07-02T18:57:42Z,22949,535,163
Brazil 2-0 Mexico | Brazil Fans Start The Party At The Moscow Fan Fest After Win! | World Cup 2018,2018-07-02T18:55:21Z,7596,136,27
Welcome To Arsenal Sokratis Papastathopoulos! | The Human Acropolis,2018-07-02T16:16:12Z,94584,1841,475
Arsenal Bid £27m For Argentinian Cristian Pavon! | AFTV Transfer Daily,2018-07-02T11:46:58Z,99475,1715,617
Spain 1-1 Russia | Spanish Fans React To Losing The Penalty Shoot-Out!! | World Cup 2018,2018-07-01T17:27:21Z,105477,1089,355
Who Will Be Announced This Week & Cech Is Staying at Arsenal | AFTV Transfer Daily,2018-07-01T10:59:39Z,97677,1745,566
Arsenal Line Up Torreira Alternative & Ramsey Deal Close!  | AFTV Transfer Daily,2018-06-30T11:38:42Z,96993,1623,433
Could The Signing Of This Swansea Player Mean Banega Is Arsenal Bound? | AFTV Transfer Daily,2018-06-29T09:21:33Z,104691,1551,493
England 0-1 Belgium | World Cup 2018 Vlog,2018-06-29T07:42:03Z,22647,368,99
England 0-1 Belgium | Southgate Doesn't Rate Danny Welbeck! (Lee Judges) | World Cup 2018,2018-06-28T21:45:15Z,14482,240,50
England 0-1 Belgium | Southgate's Changes Were A Mistake & Killed The Momentum! (Claude & Ty),2018-06-28T21:27:55Z,43278,580,324
England 0-1 Belgium | Thierry Henry Makes Troopz Day!!,2018-06-28T21:03:31Z,68896,1352,99
Germany 0-2 South Korea | FanFest Vlog | Neuer LOL,2018-06-27T18:25:00Z,56623,1068,251
Nigeria 1-2 Argentina | Ighalo Should Have Scored!! (Tade) | World Cup 2018,2018-06-26T21:31:31Z,24390,389,138
Nigeria 1-2 Argentina | Africa Needs To Get Behind Senegal! (Specs Gonzalez) World Cup 2018,2018-06-26T21:22:42Z,17760,358,110
Agent Confirms That Lucas Torreira Will Join Arsenal | AFTV Transfer Daily,2018-06-26T11:03:52Z,113292,2009,499
Unai Emery Calls Benaga As Arsenal Close In On The Argentinian Playmaker!  | AFTV Transfer Daily,2018-06-25T09:59:09Z,104988,1755,650
England 6-1 Panama | OMG England Are On Fire!!! | Vlog Day 11,2018-06-24T18:31:44Z,97222,1650,348
England 6-1 Panama | Jesse Lingard's Goal Was The Best! | Russia World Cup 2018,2018-06-24T14:45:40Z,9219,114,41
England Fans World Cup Anthem | Drinking All The Vodka,2018-06-24T14:43:04Z,109190,1089,77
Germany 2-1 Sweden | No Ozil But Kroos Strikes Late In Thrilling Win!!!,2018-06-24T07:05:57Z,57983,925,218
Robbie & Troopz React To Toni Kroos Last Minute Winner For Germany | AFTV At The World Cup,2018-06-23T22:05:47Z,52767,1321,168
Germany 2-1 Sweden | Toni Kroos' Goal Was Unbelievable ! (DT & Turkish) | Russia World Cup,2018-06-23T20:48:58Z,41277,605,132
"Nigeria 2-0 Iceland | Live World Cup Watch Along With Specs, Tade, Claude & Ty",2018-06-22T18:07:28Z,49561,,63
Nigeria 2-0 Iceland | We Can Beat Argentina But Will Need Iwobi!! | Russia World Cup 2018,2018-06-22T17:54:50Z,13461,143,53
Nigeria 2-0 Iceland | It Will Be Difficult But We Can Beat Argentina! (Ty) | World Cup 2018,2018-06-22T17:39:44Z,29969,455,181
Lucas Torreira & Caglar Soyuncu Confirm Arsenal Interest | AFTV Transfer Daily,2018-06-22T11:42:11Z,104785,1722,526
Madness In Volgograd | AFTV at The World Cup Day 5,2018-06-19T15:29:01Z,44873,781,128
Welcome To Arsenal Bernd Leno But Which Keeper Will Leave Cech or Ospina! | AFTV Transfer Daily,2018-06-19T09:21:00Z,163859,2810,966
Tunisia 1-2 England | Harry Kane Was Man Of The Match He's A Boss! | World Cup 2018,2018-06-18T21:14:46Z,10795,136,47
Tunisia 1-2 England | Germany Have Lost So Now We Need To Finish 2nd!  |  World Cup 2018,2018-06-18T20:59:08Z,8519,114,16
Tunisia 1-2 England | That Game Has Aged Me | Spencer FC,2018-06-18T20:29:08Z,71299,2277,198
Tunisia Fans Create Party Atmosphere In Volgograd Ahead Of England Game! | Russia World Cup 2018,2018-06-18T14:49:22Z,33328,518,95
"Have Özil, Xhaka, Iwobi & Lichtsteiner Performed? | Biased World Cup Show ft Troopz",2018-06-18T12:50:58Z,66417,1479,447
Spotlight on Forsberg & Lucas Torreira To Be Announced! | AFTV Transfer Daily,2018-06-18T09:09:49Z,88625,1682,458
Brazil 1-1 Switzerland | Firmino & Gabriel Jesus Should Have Played Together! | World Cup 2018,2018-06-17T21:37:07Z,13856,155,66
Brazil 1-1 Switzerland | Anything Can Happen In This World Cup!,2018-06-17T21:17:40Z,5994,109,9
Brazil 1-1 Switzerland | Coutinho Was The Man Of The Match! | Russia World Cup 2018,2018-06-17T21:09:26Z,8374,123,33
Robbie & Troopz Check Out Mother Russia! | AFTV At The World Cup | Vlog Day 4,2018-06-17T17:30:00Z,51752,1133,231
Croatia 2-0 Nigeria | Our Manager Set Us Up To Fail!! (Tade) | Russia World Cup 2018,2018-06-16T22:13:27Z,7695,173,80
Croatia 2-0 Nigeria | Iwobi Is Our Talisman He Should Stay On The Pitch! | Russia World Cup 2018,2018-06-16T22:11:54Z,6960,140,32
Croatia 2-0 Nigeria | Kelechi Iheanacho Should Have Started! (Ty)  | Russia World Cup 2018,2018-06-16T22:07:27Z,29145,430,136
Croatia 2-0 Nigeria | At Least Nigeria Are In The Top 4! (Specs Gonzalez)  | Russia World Cup 2018,2018-06-16T22:01:41Z,7194,220,40
Croatia 2-0 Nigeria | It Was A Poor Decision To Take Iwobi Off!! (Kelechi)  | Russia World Cup 2018,2018-06-16T21:55:45Z,28221,455,178
Argentina 1 Iceland 1 | Troopz Loses It Again As Messi Misses Penalty! (Bottle Job),2018-06-16T15:48:42Z,122276,2892,647
Granit Xhaka Signs New Contract & Arsenal Should Break The Bank For Isco! | AFTV Transfer Daily,2018-06-16T09:15:41Z,94469,1851,744
What Has Pochettino Won?! Ty Trolls Spurs Fan,2018-06-15T21:00:57Z,23570,706,204
Egypt 0 Uruguay 1 | Gutted For Elneny & We Wanted To See More Of Torreira! (Robbie & Troopz React),2018-06-15T14:58:08Z,43073,1091,195
To Russia With More Love! (Ft Troopz) | AFTV World Cup VLOG,2018-06-15T12:38:32Z,54218,1231,159
£18m  David Luiz Bid Rejected & Arsenal Interested In World Cup Winner Gotze! | AFTV Transfer Daily,2018-06-15T09:38:51Z,120791,2217,663
Russia 5-0 Saudi Arabia | Golovin's Price Tag Just Went Up! (DT & Lee Gunner) | World Cup 2018,2018-06-14T17:46:52Z,67212,1528,267
The Awesome Russian World Cup Stadiums!,2018-06-13T13:00:05Z,29361,704,92
"Lucas Torreira Agrees £26m Deal To Sign For Arsenal, Leno & Soyuncu Are Next! | AFTV Transfer Daily",2018-06-13T11:05:03Z,196040,3499,1261
Arsenal May Be About To Land This Portuguese World Cup Player For FREE!!! | AFTV Transfer Daily,2018-06-12T09:29:19Z,139402,2488,734
Are These Players Incoming Before The World Cup?  | AFTV Transfer Daily,2018-06-11T12:24:19Z,107952,2063,575
Juventus Want Jack Wilshere & Torreira Drops Massive Arsenal Transfer Hint! | AFTV Transfer Daily,2018-06-10T09:25:45Z,144203,2511,875
Arsenal In Talks For Tough Tackling Lucas Torreira & Would Fellaini Fit? |  AFTV Transfer Daily,2018-06-09T10:21:41Z,118829,1957,974
DT Would Rather Wenger Come Back Than Sign Marouane Fellaini  | All Guns Blazing Podcast,2018-06-09T05:25:32Z,179761,2852,1142
France Favourites To Top The Group ?! | Russian Football Round-Up (Ft Robbie & Troopz),2018-06-08T12:00:05Z,24229,499,84
Arsenal Hold Talks With Argentinian Starlet Cristian Pavon! | AFTV Transfer Daily,2018-06-08T09:34:20Z,118203,1986,842
Spain or Portugal To Win Group B? | Russian Football Round-Up (Ft Robbie & Troopz),2018-06-07T22:06:35Z,27049,565,199
What's Your All Time Arsenal XI? | Claude & Ty,2018-06-07T14:56:12Z,30803,655,253
Claims Arsenal Want To Sell Lacazette & Bring In Rodrigo! | AFTV Transfer Daily,2018-06-07T10:03:51Z,157577,2679,977
Do Arsenal Need More English Players Like Spurs & Liverpool? | The Judge,2018-06-06T15:30:01Z,47318,849,319
Who Will Win Group A? | Russian Football Round-Up (Ft Robbie & Troopz),2018-06-06T13:20:56Z,34458,679,69
Arsenal Must Move Fast As Chelsea Attempt To Hijack Seri Signing! | AFTV Transfer Daily,2018-06-06T10:21:54Z,132474,2348,891
Real Madrid V Arsenal Legends Match Day Vlog Ft DT & Lee,2018-06-04T14:12:58Z,21474,421,68
Real Madrid Legends 2-1 Arsenal Legends | Emery Is The Master Of Europa League! (Lee Gunner),2018-06-03T21:17:54Z,82346,1341,230
"Real Madrid Legends 2-1 Arsenal Legends | Anelka, Aliadière & Boa Morte Were Really Pacey Upfront!",2018-06-03T20:40:43Z,24129,578,77
Real Madrid Legends 2-1 Arsenal Legends | Anelka Could Still Play At A High Level! (DT),2018-06-03T20:21:04Z,48507,1221,125
"Twitter! You're A Joke, You're A Disgrace | Claude & Ty",2018-05-31T12:30:01Z,120452,1884,727
Robbie Vs Troopz WC Clash Pt 3 | Messi vs Ronaldo | #HistoryOfFootball,2018-05-31T11:00:03Z,49439,1274,879
WTF Arsenal Linked To Balotelli & Is Oblak A Possibility? | AFTV Transfer Daily,2018-05-31T08:32:51Z,166389,2994,1007
Pele vs Maradona - FanPark Head To Head With HISTORY,2018-05-30T22:45:00Z,10258,,51
"The Players Have Had It Easy, The Holiday Is Over | The Judge",2018-05-30T15:30:39Z,43593,837,283
Robbie Vs Troopz WC Clash Pt 2 | Pele vs Maradona | #HistoryOfFootball,2018-05-30T11:00:10Z,31813,741,352
Ramsey Drops Massive Hint & Could Arsenal Activate Giménez Release Clause? | AFTV Transfer Daily,2018-05-30T08:48:55Z,171997,2851,1000
Robbie Vs Troopz WC Clash Pt 1 | Platini vs Zidane | #HistoryOfFootball,2018-05-29T15:48:26Z,47218,957,309
"Arsenal Fail To Hijack Fabinho To Liverpool Deal, (What Does That Tell Us?) | AFTV Transfer Daily",2018-05-29T09:31:50Z,218486,3477,1887
Arsenal Set To Bid £50 Million For Emil Forsberg! | AFTV Transfer Daily,2018-05-28T09:02:51Z,150602,2856,1276
Arsenal In Talks With Denis Praet & Is Bernd Leno Another Karius? | AFTV Transfer Daily,2018-05-27T08:10:14Z,140946,2650,1148
Arsenal Make Moves For Stephan Lichtsteiner & Emil Forsberg! | AFTV Transfer Daily,2018-05-26T09:37:45Z,127147,2511,982
Will The Fans Be Patient With Unai Emery? | All Guns Blazing Podcast ft DT,2018-05-26T07:07:35Z,187817,3298,964
Lorenzo Pellegrini Linked As Unai Emery Looks To Solve Arsenal's DM Problem! | AFTV Transfer Daily,2018-05-25T08:27:32Z,144945,2706,1051
The Brand New 2018/19 Arsenal Home Kit Up Close!,2018-05-24T13:37:57Z,76627,995,291
Are Seri & Rabiot Joining Unai Emery At Arsenal & Leno Move Looking Likely! | AFTV Transfer Daily,2018-05-24T10:26:52Z,213771,3860,871
"What Do You Think Of Arsenal’s New Home, Away & 3rd Kits (Ft Troopz)",2018-05-24T05:00:00Z,198329,3395,778
What Has Unai Emery Won &  What Are His Stats?,2018-05-23T15:00:09Z,33362,699,186
"The Unai Emery Revolution Is Here! (Rabiot, Draxler, Nzonzi & Danilo Linked) | AFTV Transfer Daily",2018-05-23T10:01:26Z,242921,3960,1224
What Is Your All Time Arsenal 11? | The Judge,2018-05-22T14:25:01Z,36869,1006,205
Is Unai Emery A Good Appointment For Arsenal? | AFTV Transfer Daily,2018-05-22T08:56:48Z,210183,3607,1454
BREAKING: Unai Emery To Be Named As The New Arsenal Manager! | AFTV Transfer Daily Special,2018-05-21T20:13:01Z,307031,5826,2309
Emery or Arteta & Sanchez M.I.A! | Biased Premier League Show ft Troopz,2018-05-21T18:06:06Z,163055,3304,770
Arsenal Consider SHOCK Move For Former PSG Manager Unai Emery | AFTV Transfer Daily,2018-05-21T08:55:33Z,160992,2801,1238
"Henry Wants Arsenal Job, Ramsey Wanted By Liverpool & Santi To Return To Spain | AFTV Transfer Daily",2018-05-20T12:20:47Z,179603,3369,1622
Is Allegri To Arsenal Still Alive? | AFTV Transfer Daily,2018-05-19T09:04:21Z,133018,2665,1395
Every Arsenal Player Rated & Does DT Want Arteta? | All Guns Blazing Podcast,2018-05-18T19:47:04Z,227269,3872,1804
Agent Claims Arsenal Are In Talks For Napoli Midfielder Jorginho | AFTV Transfer Daily,2018-05-18T10:43:31Z,107276,2614,965
"""If 'The Plug' Says Allegri Is Coming To Arsenal Then He's Coming!!"" | Claude & Ty",2018-05-17T18:00:00Z,122598,1911,973
