title,date,views,likes,comments,team_score,opponent_score
Leicester 1-3 Arsenal | Pepe Had Leicester On Toast! (Kelechi),2021-02-28,56081,1543.0,150,3.0,1.0
Leicester 1-3 Arsenal | Where Was Jamie Vardy? (TY),2021-02-28,73674,2455.0,452,3.0,1.0
Leicester vs Arsenal | Watch Along Live,2021-02-28,366775,5004.0,274,,
Leicester vs Arsenal | Match Build Up with James B & Cecil Jee,2021-02-28,24264,539.0,6,,
Will Ty Get Revenge On Robbie's Picks Quiz? | Leicester vs Arsenal | AFTV Picks,2021-02-27,53297,1736.0,133,,
"Arsenal 3-2 Benfica | I Don't Believe In Miracles, I Only Believe In Saka! (TY)",2021-02-25,40603,1387.0,162,3.0,2.0
Arsenal 0-1 Man City | I Am Borderline Disgusted By That Performance! (James),2021-02-21,63023,1589.0,404,0.0,1.0
Arsenal vs Man City | Starting XI Live,2021-02-21,90364,1564.0,116,,
Benfica vs Arsenal | Match Build Up with James B & Cecil Jee,2021-02-18,22558,525.0,11,,
(Must Watch) TY’s Blind Date Prank | Valenty's Special Ft. Yasmin,2021-02-13,394228,16061.0,2193,,
Aston Villa vs Arsenal | Pre Match Build Up with Cecil Jee & James B,2021-02-06,29966,645.0,25,,
Arsenal vs Man United | Starting XI Live,2021-01-30,97142,1797.0,94,,
Arsenal vs Man United | Pre-Match Build Up with James B and Cecil Jee,2021-01-30,30585,605.0,13,,
Southampton vs Arsenal | Watch Along Live,2021-01-26,285658,3617.0,120,,
Southampton vs Arsenal | Starting XI Live,2021-01-26,82664,1517.0,50,,
Southampton vs Arsenal | Pre-Match Build Up with James B and Cecil Jee,2021-01-26,30414,599.0,11,,
Arsenal vs Chelsea | Starting XI Live,2020-12-26,146451,1959.0,107,,
Honest Arsenal & Chelsea Combined Starting Xl | Arsenal vs Chelsea Super Fan Debate,2020-12-26,110158,2877.0,1755,,
Who's Going To Win On Boxing Day? | Arsenal vs Chelsea Super Fan Debate,2020-12-25,161941,4432.0,1120,,
Does Robbie Still Think Willian Is Better Than Ziyech? | Super Fan Debate,2020-12-24,162536,4664.0,746,,
"Arsenal 1-4 Man City | Zero, Zero, Zero! (DT Player Ratings)",2020-12-23,399011,8858.0,1406,1.0,4.0
Arsenal 1-4 Man City | AFTV Reacting To Laporte Goal,2020-12-22,148545,2269.0,389,1.0,4.0
Arsenal 1-3 Man City | Foden Chips It In for City AFTV Reaction,2020-12-22,86078,1373.0,229,1.0,3.0
Arsenal 1-2 Man City | Mahrez Scores AFTV Reaction,2020-12-22,149525,2440.0,305,1.0,2.0
Arsenal 1-1 Man City | AFTV Celebrate As Lacazette Equalises,2020-12-22,85263,1526.0,236,1.0,1.0
Arsenal 0-1 Man City | AFTV React To Gabriel Jesus' Early Goal,2020-12-22,79503,1536.0,110,0.0,1.0
Everton 2-1 Arsenal | I’ve Lost Faith In Arteta But It’s Not All His Fault! (James),2020-12-19,58812,1322.0,280,1.0,2.0
(MUST WATCH) TY Takes Up The Challenge Ahead Of Everton v Arsenal! | AFTV Picks,2020-12-18,96664,2716.0,487,,
Arsenal vs Southampton | Pre-Match Build Up with Cecil Jee & James B,2020-12-16,38441,567.0,27,,
How Arsenal Flopped Again | Tactical Insight Show Feat Graham & James,2020-12-14,84360,1888.0,550,,
"Does Arteta Deserve More Time? | The Supporters Club Feat Turkish, DT, Curtis, Robbie & Laurie",2020-12-12,179721,4144.0,1681,,
Dundalk vs Arsenal | Pre-Match Build Up with James B & Cecil Jee,2020-12-10,13338,292.0,7,,
HILARIOUS North London Derby Special Ft. Expressions & Jack Fowler | Go Gaming,2020-12-05,29005,969.0,68,,
Spurs vs Arsenal NLD Preview Special Feat Robbie & James,2020-12-05,26849,637.0,128,,
Molde 0-3 Arsenal | Pepe Ran The Show! (DT),2020-11-26,151529,3808.0,639,3.0,0.0
"Arsenal 0-3 Aston Villa | I’m Fuming, There Is No Plan B! (Cecil)",2020-11-08,40260,954.0,169,0.0,3.0
"Arsenal Dominated United & Troopz Leaves For Soccer | AFTV Next Gen Ft. Harvey, Robbie & Troopz",2020-11-03,85647,2362.0,460,,
Arsenal vs Leicester City | Pre-Match Build Up Ft. James & Cecil Jee,2020-10-25,40749,778.0,41,,
Does The Europa League Matter & Should Partey Play? Ask The Fans,2020-10-21,25630,740.0,204,,
Troopz vs Buvey Fifa 21 Clash | Man City vs Arsenal Preview | Go Gaming,2020-10-16,28914,1077.0,172,,
"Partey Hard (Thomas Partey Special) | ft. Donae’O, Jeremy Lynch, Robbie Lyle (AFTV) and Monzz",2020-10-16,1122552,29746.0,6722,,
What will Thomas Partey Bring To Arsenal?,2020-10-16,24911,814.0,121,,
Top 4 & Relegation | Big Six Super Fan Debate,2020-09-10,240416,6595.0,2004,,
Who's Going To Win The Golden Boot? | Big Six Super Fan Debate,2020-09-09,270516,8736.0,1497,,
"Who's Going To Win The League? | Big Six, Super Fan Debate",2020-09-08,307783,9197.0,1769,,
Deadline Day: Will Arsenal Sign A Defender And A Winger? | AFTV Transfer Daily,2018-08-09,118393,2062.0,962,,
Josh Kroenke Could Be A Positive For Arsenal | Jon Smith (Super Agent) Interview,2018-08-08,118452,2342.0,418,,
Show Us You’re Ambitious Stan and Get Dembele!!! | AFTV Transfer Daily,2018-08-07,152636,2535.0,1219,,
BREAKING: Stan Kroenke To Buy Out Usmanov and Own 100% Of Arsenal! (Good or Bad?),2018-08-07,126975,2055.0,1640,,
"Chambers Moving To Fulham, Boateng Link & Rodriguez Wanted To Solve Crisis! | AFTV Transfer Daily",2018-08-06,144271,2490.0,1165,,
Here To See Torreira! (Feat DT) | AFTV in Sweden,2018-08-05,68663,1108.0,184,,
Arsenal 2-0 Lazio | Whats The Difference Between Unai Emery & Arsene Wenger? (Swedish Fans Roundup),2018-08-04,48970,548.0,102,2.0,0.0
Arsenal 2-0 Lazio | The Defence Needs Improvement!,2018-08-04,20421,275.0,51,2.0,0.0
Arsenal 2-0 Lazio | The Team Is Working Harder Than They Did Under Arsene Wenger!,2018-08-04,34878,472.0,125,2.0,0.0
Arsenal 2-0 Lazio | Lichtsteiner Doesn't Make The Mistakes That Bellerin Does!,2018-08-04,45362,526.0,181,2.0,0.0
Arsenal 2-0 Lazio | I Like The Way Unai Emery Can Change His Tactics (I'm Excited),2018-08-04,40810,433.0,115,2.0,0.0
Arsenal 2-0 Lazio | Torreira's Technical Ability Reminded Me Of Santi Cazorla!,2018-08-04,27193,396.0,53,2.0,0.0
Arsenal 2-0 Lazio | Ivan Gazidis Is Jumping Ship! (DT),2018-08-04,255157,4264.0,1210,2.0,0.0
"Arsenal Get The Luck Of The Irish! (Feat DT, Troopz & Sol Campbell) | AFTV in Ireland Vlog",2018-08-02,70835,1396.0,186,,
Mustafi Wanted By Galatasaray & Lucas Perez Heading To Italy! | AFTV Transfer Daily,2018-08-02,93811,1650.0,967,,
Arsenal 1-1 Chelsea (6-5 Pens) | The Physical Conditioning Of Our Players Has Improved!,2018-08-01,38985,540.0,114,1.0,1.0
Arsenal 1-1 Chelsea (6-5 Pens) | We Need To Sign A Marquee Centre Back Like Yerry Mina!,2018-08-01,34498,453.0,147,1.0,1.0
Arsenal 1-1 Chelsea (6-5 Pens) | I've Seen Milk Turn Quicker Than Sokratis! (Claude),2018-08-01,163767,2279.0,412,1.0,1.0
Arsenal 1-1 Chelsea (6-5 Pens) | Give Unai Emery Time To Implement His Philosophy !   (Daniel),2018-08-01,34820,676.0,179,1.0,1.0
Arsenal 1-1 Chelsea (6-5 Pens) | Lichtsteiner Should Start Ahead Of Bellerin! (DT),2018-08-01,301423,5234.0,886,1.0,1.0
Support For Arsenal Is Getting Bigger Every Year! | Dublin Arsenal Supporters Club | AFTV in Ireland,2018-08-01,29157,580.0,171,,
ALEX IWOBI | Keep Or Sell? (Fans Decide),2018-07-31,27898,579.0,666,,
The Unai Emery Revolution Has Begun! (Arsenal 5-1 PSG) | AFTV in Singapore Day 4,2018-07-29,99932,1616.0,385,5.0,1.0
Chelsea Ready To Pounce With £30m Bid For Aaron Ramsey! | AFTV Transfer Daily,2018-07-29,106295,1836.0,960,,
Meet Arsenal Singapore! (Amazing Support) | AFTV in Singapore 2018,2018-07-29,20833,437.0,87,,
Arsenal 5-1 PSG | We Still Need A Winger &  I'm Hoping For Dembele!,2018-07-28,18677,380.0,81,5.0,1.0
Arsenal 5-1 PSG | Aubameyang Is The Main Man!! (Phillip),2018-07-28,17829,472.0,140,5.0,1.0
Arsenal 5-1 PSG | The Link Up Play Between Aubameyang & Lacazette Is Going To Cause Trouble!!,2018-07-28,9985,169.0,38,5.0,1.0
Arsenal 5-1 PSG | I Can't Wait To See Torreira - The White Kante - In Action!,2018-07-28,13267,249.0,96,5.0,1.0
Arsenal 5-1 PSG | I Didn't Expect Guendouzi To Be This Good!!,2018-07-28,10161,198.0,45,5.0,1.0
Arsenal 5-1 PSG | This Is Going To Be A Massive Season For Mesut Ozil! (DT),2018-07-28,311806,5124.0,1019,5.0,1.0
Sven Mislintat Is All Smiles As Troopz Asks Him If Arsenal Will Sign Dembele? | AFTV in Singapore,2018-07-28,79165,1391.0,240,,
"(This Is Brilliant) Aubameyang Tells Troopz ""AubameBloodclaatYang! | AFTV in Singapore",2018-07-27,1186675,31908.0,1302,,
"Game Time!!! (Ft Robbie, DT & Troopz) | AFTV in Singapore 2018 Vlog Day 2",2018-07-27,184133,3002.0,273,,
Arsenal 1-1 Atletico Madrid (1-3 Pens) | Singapore Fans Give Their Verdict On Unai  Emery,2018-07-27,29012,416.0,137,1.0,1.0
Arsenal 1-1 Atletico Madrid (1-3 Pens) | At least Cech Saved A Penalty!,2018-07-26,11872,181.0,47,1.0,1.0
Arsenal 1-1 Atletico Madrid (1-3 Pens) | Ivan Gazidis Has Had A Mixed Tenure At Arsenal (Moh),2018-07-26,121238,1638.0,341,1.0,1.0
Arsenal 1-1 Atletico Madrid (1-3 Pens) | Arsenal Should Buy Leon Bailey!,2018-07-26,19836,308.0,75,1.0,1.0
Arsenal 1-1 Atletico Madrid (1-3 Pens) | Top 4 Will Be A Good Season!,2018-07-26,18300,219.0,71,1.0,1.0
Arsenal 1-1 Atletico Madrid (1-3 Pens) | I'm Arsenal Till I Die!,2018-07-26,22143,582.0,142,1.0,1.0
"Arsenal 1-1 Atletico Madrid  | Forget Salah & F*#k Kane, Aubemeyang Will Win The Golden Boot (DT)",2018-07-26,101630,2436.0,569,1.0,1.0
Arsenal 1-1 Atletico Madrid  (1-3 Pens) | I Loved Wenger But I Welcome Unai Emery!,2018-07-26,20278,463.0,115,1.0,1.0
Ramsey & Gazidis Uncertainty & Arsenal To Begin Talks With Leon Bailey | AFTV Transfer Daily,2018-07-26,94398,1948.0,573,,
Billionaire Usmanov Looking To Sell His Stake As Kroenke Wins  Arsenal Battle! | AFTV Transfer Daily,2018-07-24,140202,2271.0,1368,,
Arsenal In Advanced Talks To Sign Swiss Keeper Yann Sommer! | AFTV Transfer Daily,2018-07-22,124070,2011.0,1328,,
If We Don't Get Into The Top 4 Then The Season Will Be A Failure! | All Guns Blazing Podcast Ft DT,2018-07-20,225298,4059.0,1657,,
Arsenal Sign Barcelona Wonder Kid & Are Also Confident Of New Ramsey Deal  | AFTV Transfer Daily,2018-07-19,147098,2312.0,927,,
Arsenal Prepare £44m Kingsley Coman Bid!  | AFTV Transfer Daily,2018-07-18,162436,2716.0,1246,,
Welbeck Could Be On His Way Out But Should We Be keeping Him? | AFTV Transfer Daily,2018-07-17,117080,1868.0,1299,,
Now The World Cup Is Over Will Arsenal Grab One Of Its Stars! | AFTV Transfer Daily,2018-07-16,103915,1756.0,997,,
Arsenal Target Torreira's Uruguay Teammate Rodrigo Bentancur! | AFTV Transfer Daily,2018-07-15,74485,1349.0,632,,
Boreham Wood 0-8 Arsenal | Unai Emery Was So Passionate & Was Barking Out Orders!,2018-07-14,21322,396.0,81,8.0,0.0
Boreham Wood 0-8 Arsenal | We Will Be Prepared For The Game Against Man City! (Pep Talk UK),2018-07-14,19247,259.0,45,8.0,0.0
Boreham Wood 0-8 Arsenal | Robbie's Son & God Son Approve Of Unai Emery (Fan Round Up),2018-07-14,58475,936.0,179,8.0,0.0
Boreham Wood 0-8 Arsenal | Aubemayang Will Be The Top Scorer In The Premier League!,2018-07-14,18443,268.0,52,8.0,0.0
Boreham Wood 0-8 Arsenal | We Need To Sort Out Aaron Ramsey's Contract!! (Turkish),2018-07-14,48362,688.0,115,8.0,0.0
Boreham Wood 0-8 Arsenal | The Bare Minimum I Expect This Season Is Top 4! (Lee Judges),2018-07-14,62312,917.0,211,8.0,0.0
Boreham Wood 0-8 Arsenal | Boreham Wood Made Saudi Arabia Look Like Brazil (Claude),2018-07-14,194996,3136.0,723,8.0,0.0
What's Arsenal's Plan B If Ramsey Doesn't Sign? | AFTV Transfer Daily,2018-07-14,76528,1519.0,916,,
"Heartbroken Robbie, You’re Going Home! | AFTV at The World Cup Vlog",2018-07-13,47692,947.0,312,,
Emery On The Look Out For A Big Signing & Gazidis Linked With Move To Milan! | AFTV Transfer Daily,2018-07-13,159387,2815.0,1071,,
Arsenal Linked With Move For Croatian Star Ante Rebić! | AFTV Transfer Daily,2018-07-12,78582,1584.0,490,,
Watch The Moment England Fans Went Crazy In Moscow! (Unreal Celebrations) | AFTV At The World Cup,2018-07-12,29593,526.0,229,,
Croatia 2-1 England | The Players Can Return With Their Heads Held High! (Kelechi) | World Cup 2018,2018-07-11,17982,239.0,130,1.0,2.0
It's Coming Home! (Robbie Trolls Croatian Fans) | AFTV at The World Cup,2018-07-11,29600,807.0,318,,
Welcome To Arsenal Lucas “The Terrier” Torreira!!!,2018-07-10,97498,2507.0,653,,
Arsenal On The Verge Of Signing French Wonder Kid Matteo Guendouzi | AFTV Transfer Daily,2018-07-09,135989,2250.0,577,,
England's Going All The Waaay! (Especially With The Lucky Hat) | AFTV at The World Cup Vlog,2018-07-08,46474,958.0,260,,
Harry Maguire Was Scouted by Arsenal | AFTV Transfer Daily,2018-07-08,102999,1936.0,764,,
Sweden 0-2 England | Football's Coming Home | World Cup 2018,2018-07-07,35841,369.0,26,2.0,0.0
Sweden 0-2 England | We Are Definitely Getting To The Final! | World Cup 2018,2018-07-07,10018,204.0,22,2.0,0.0
Sweden 0-2 England | Harry Maguire Was The Man Of The Match!! | World Cup 2018,2018-07-07,6075,94.0,11,2.0,0.0
Robbie Loses It Yet Again As England Score The Winner! | Sweden 0-2 England,2018-07-07,56599,1243.0,221,2.0,0.0
Sweden vs England Preview | I'm Confident It's Coming Home!! | World Cup 2018,2018-07-07,9755,249.0,82,,
Does Unai Emery Have To Sell Ramsey To Buy More Stars? | AFTV Transfer Daily,2018-07-05,101161,1828.0,752,,
"BELIEVE, It's Coming Home! (Maybe) | Robbie's Vlog From Moscow | AFTV at The World Cup",2018-07-04,50936,1075.0,358,,
Arsenal Move For Barcelona Star! | AFTV Transfer Daily,2018-07-04,102736,1743.0,565,,
England Fans Refuse To Go Home As They Celebrate At The Spartak Stadium |Colombia 3-4 England (Pens),2018-07-04,29436,498.0,66,4.0,3.0
"[Must Watch] OMG, Robbie Loses It In Russia As England Win on Penalties! | World Cup 2018",2018-07-04,318070,7171.0,1081,,
Colombia vs England - Round of 16 - Phone In - FanPark Live,2018-07-03,11260,,28,,
Do Us A Favour Ospina! | England vs Colombia Preview Live From Red Square,2018-07-03,12723,300.0,79,,
BACK AGAIN! Robbie Hits Moscow With The Mexicans and Brazilians | AFTV at The World Cup,2018-07-03,14152,306.0,45,,
Arsenal Interested In French Stars Florian Thauvin & Adrien Rabiot! | AFTV Transfer Daily,2018-07-03,70921,1368.0,438,,
"Robbie Teaches Colombian Fans To Sing ""It's Coming Home"" | World Cup 2018",2018-07-02,22949,535.0,163,,
Brazil 2-0 Mexico | Brazil Fans Start The Party At The Moscow Fan Fest After Win! | World Cup 2018,2018-07-02,7596,136.0,27,0.0,2.0
Welcome To Arsenal Sokratis Papastathopoulos! | The Human Acropolis,2018-07-02,94584,1841.0,475,,
Arsenal Bid £27m For Argentinian Cristian Pavon! | AFTV Transfer Daily,2018-07-02,99475,1715.0,617,,
Spain 1-1 Russia | Spanish Fans React To Losing The Penalty Shoot-Out!! | World Cup 2018,2018-07-01,105477,1089.0,355,1.0,1.0
Who Will Be Announced This Week & Cech Is Staying at Arsenal | AFTV Transfer Daily,2018-07-01,97677,1745.0,566,,
Arsenal Line Up Torreira Alternative & Ramsey Deal Close!  | AFTV Transfer Daily,2018-06-30,96993,1623.0,433,,
Could The Signing Of This Swansea Player Mean Banega Is Arsenal Bound? | AFTV Transfer Daily,2018-06-29,104691,1551.0,493,,
England 0-1 Belgium | World Cup 2018 Vlog,2018-06-29,22647,368.0,99,1.0,0.0
England 0-1 Belgium | Southgate Doesn't Rate Danny Welbeck! (Lee Judges) | World Cup 2018,2018-06-28,14482,240.0,50,1.0,0.0
England 0-1 Belgium | Southgate's Changes Were A Mistake & Killed The Momentum! (Claude & Ty),2018-06-28,43278,580.0,324,1.0,0.0
England 0-1 Belgium | Thierry Henry Makes Troopz Day!!,2018-06-28,68896,1352.0,99,1.0,0.0
Germany 0-2 South Korea | FanFest Vlog | Neuer LOL,2018-06-27,56623,1068.0,251,2.0,0.0
Nigeria 1-2 Argentina | Ighalo Should Have Scored!! (Tade) | World Cup 2018,2018-06-26,24390,389.0,138,2.0,1.0
Nigeria 1-2 Argentina | Africa Needs To Get Behind Senegal! (Specs Gonzalez) World Cup 2018,2018-06-26,17760,358.0,110,2.0,1.0
Agent Confirms That Lucas Torreira Will Join Arsenal | AFTV Transfer Daily,2018-06-26,113292,2009.0,499,,
Unai Emery Calls Benaga As Arsenal Close In On The Argentinian Playmaker!  | AFTV Transfer Daily,2018-06-25,104988,1755.0,650,,
England 6-1 Panama | OMG England Are On Fire!!! | Vlog Day 11,2018-06-24,97222,1650.0,348,1.0,6.0
England 6-1 Panama | Jesse Lingard's Goal Was The Best! | Russia World Cup 2018,2018-06-24,9219,114.0,41,1.0,6.0
England Fans World Cup Anthem | Drinking All The Vodka,2018-06-24,109190,1089.0,77,,
Germany 2-1 Sweden | No Ozil But Kroos Strikes Late In Thrilling Win!!!,2018-06-24,57983,925.0,218,1.0,2.0
Robbie & Troopz React To Toni Kroos Last Minute Winner For Germany | AFTV At The World Cup,2018-06-23,52767,1321.0,168,,
Germany 2-1 Sweden | Toni Kroos' Goal Was Unbelievable ! (DT & Turkish) | Russia World Cup,2018-06-23,41277,605.0,132,1.0,2.0
"Nigeria 2-0 Iceland | Live World Cup Watch Along With Specs, Tade, Claude & Ty",2018-06-22,49561,,63,0.0,2.0
Nigeria 2-0 Iceland | We Can Beat Argentina But Will Need Iwobi!! | Russia World Cup 2018,2018-06-22,13461,143.0,53,0.0,2.0
Nigeria 2-0 Iceland | It Will Be Difficult But We Can Beat Argentina! (Ty) | World Cup 2018,2018-06-22,29969,455.0,181,0.0,2.0
Lucas Torreira & Caglar Soyuncu Confirm Arsenal Interest | AFTV Transfer Daily,2018-06-22,104785,1722.0,526,,
Madness In Volgograd | AFTV at The World Cup Day 5,2018-06-19,44873,781.0,128,,
Welcome To Arsenal Bernd Leno But Which Keeper Will Leave Cech or Ospina! | AFTV Transfer Daily,2018-06-19,163859,2810.0,966,,
Tunisia 1-2 England | Harry Kane Was Man Of The Match He's A Boss! | World Cup 2018,2018-06-18,10795,136.0,47,2.0,1.0
Tunisia 1-2 England | Germany Have Lost So Now We Need To Finish 2nd!  |  World Cup 2018,2018-06-18,8519,114.0,16,2.0,1.0
Tunisia 1-2 England | That Game Has Aged Me | Spencer FC,2018-06-18,71299,2277.0,198,2.0,1.0
Tunisia Fans Create Party Atmosphere In Volgograd Ahead Of England Game! | Russia World Cup 2018,2018-06-18,33328,518.0,95,,
"Have Özil, Xhaka, Iwobi & Lichtsteiner Performed? | Biased World Cup Show ft Troopz",2018-06-18,66417,1479.0,447,,
Spotlight on Forsberg & Lucas Torreira To Be Announced! | AFTV Transfer Daily,2018-06-18,88625,1682.0,458,,
Brazil 1-1 Switzerland | Firmino & Gabriel Jesus Should Have Played Together! | World Cup 2018,2018-06-17,13856,155.0,66,1.0,1.0
Brazil 1-1 Switzerland | Anything Can Happen In This World Cup!,2018-06-17,5994,109.0,9,1.0,1.0
Brazil 1-1 Switzerland | Coutinho Was The Man Of The Match! | Russia World Cup 2018,2018-06-17,8374,123.0,33,1.0,1.0
Robbie & Troopz Check Out Mother Russia! | AFTV At The World Cup | Vlog Day 4,2018-06-17,51752,1133.0,231,,
Croatia 2-0 Nigeria | Our Manager Set Us Up To Fail!! (Tade) | Russia World Cup 2018,2018-06-16,7695,173.0,80,0.0,2.0
Croatia 2-0 Nigeria | Iwobi Is Our Talisman He Should Stay On The Pitch! | Russia World Cup 2018,2018-06-16,6960,140.0,32,0.0,2.0
Croatia 2-0 Nigeria | Kelechi Iheanacho Should Have Started! (Ty)  | Russia World Cup 2018,2018-06-16,29145,430.0,136,0.0,2.0
Croatia 2-0 Nigeria | At Least Nigeria Are In The Top 4! (Specs Gonzalez)  | Russia World Cup 2018,2018-06-16,7194,220.0,40,0.0,2.0
Croatia 2-0 Nigeria | It Was A Poor Decision To Take Iwobi Off!! (Kelechi)  | Russia World Cup 2018,2018-06-16,28221,455.0,178,0.0,2.0
Argentina 1 Iceland 1 | Troopz Loses It Again As Messi Misses Penalty! (Bottle Job),2018-06-16,122276,2892.0,647,,
Granit Xhaka Signs New Contract & Arsenal Should Break The Bank For Isco! | AFTV Transfer Daily,2018-06-16,94469,1851.0,744,,
What Has Pochettino Won?! Ty Trolls Spurs Fan,2018-06-15,23570,706.0,204,,
Egypt 0 Uruguay 1 | Gutted For Elneny & We Wanted To See More Of Torreira! (Robbie & Troopz React),2018-06-15,43073,1091.0,195,,
To Russia With More Love! (Ft Troopz) | AFTV World Cup VLOG,2018-06-15,54218,1231.0,159,,
£18m  David Luiz Bid Rejected & Arsenal Interested In World Cup Winner Gotze! | AFTV Transfer Daily,2018-06-15,120791,2217.0,663,,
Russia 5-0 Saudi Arabia | Golovin's Price Tag Just Went Up! (DT & Lee Gunner) | World Cup 2018,2018-06-14,67212,1528.0,267,0.0,5.0
The Awesome Russian World Cup Stadiums!,2018-06-13,29361,704.0,92,,
"Lucas Torreira Agrees £26m Deal To Sign For Arsenal, Leno & Soyuncu Are Next! | AFTV Transfer Daily",2018-06-13,196040,3499.0,1261,,
Arsenal May Be About To Land This Portuguese World Cup Player For FREE!!! | AFTV Transfer Daily,2018-06-12,139402,2488.0,734,,
Are These Players Incoming Before The World Cup?  | AFTV Transfer Daily,2018-06-11,107952,2063.0,575,,
Juventus Want Jack Wilshere & Torreira Drops Massive Arsenal Transfer Hint! | AFTV Transfer Daily,2018-06-10,144203,2511.0,875,,
Arsenal In Talks For Tough Tackling Lucas Torreira & Would Fellaini Fit? |  AFTV Transfer Daily,2018-06-09,118829,1957.0,974,,
DT Would Rather Wenger Come Back Than Sign Marouane Fellaini  | All Guns Blazing Podcast,2018-06-09,179761,2852.0,1142,,
France Favourites To Top The Group ?! | Russian Football Round-Up (Ft Robbie & Troopz),2018-06-08,24229,499.0,84,,
Arsenal Hold Talks With Argentinian Starlet Cristian Pavon! | AFTV Transfer Daily,2018-06-08,118203,1986.0,842,,
Spain or Portugal To Win Group B? | Russian Football Round-Up (Ft Robbie & Troopz),2018-06-07,27049,565.0,199,,
What's Your All Time Arsenal XI? | Claude & Ty,2018-06-07,30803,655.0,253,,
Claims Arsenal Want To Sell Lacazette & Bring In Rodrigo! | AFTV Transfer Daily,2018-06-07,157577,2679.0,977,,
Do Arsenal Need More English Players Like Spurs & Liverpool? | The Judge,2018-06-06,47318,849.0,319,,
Who Will Win Group A? | Russian Football Round-Up (Ft Robbie & Troopz),2018-06-06,34458,679.0,69,,
Arsenal Must Move Fast As Chelsea Attempt To Hijack Seri Signing! | AFTV Transfer Daily,2018-06-06,132474,2348.0,891,,
Real Madrid V Arsenal Legends Match Day Vlog Ft DT & Lee,2018-06-04,21474,421.0,68,,
Real Madrid Legends 2-1 Arsenal Legends | Emery Is The Master Of Europa League! (Lee Gunner),2018-06-03,82346,1341.0,230,1.0,2.0
"Real Madrid Legends 2-1 Arsenal Legends | Anelka, Aliadière & Boa Morte Were Really Pacey Upfront!",2018-06-03,24129,578.0,77,1.0,2.0
Real Madrid Legends 2-1 Arsenal Legends | Anelka Could Still Play At A High Level! (DT),2018-06-03,48507,1221.0,125,1.0,2.0
"Twitter! You're A Joke, You're A Disgrace | Claude & Ty",2018-05-31,120452,1884.0,727,,
Robbie Vs Troopz WC Clash Pt 3 | Messi vs Ronaldo | #HistoryOfFootball,2018-05-31,49439,1274.0,879,,
WTF Arsenal Linked To Balotelli & Is Oblak A Possibility? | AFTV Transfer Daily,2018-05-31,166389,2994.0,1007,,
Pele vs Maradona - FanPark Head To Head With HISTORY,2018-05-30,10258,,51,,
"The Players Have Had It Easy, The Holiday Is Over | The Judge",2018-05-30,43593,837.0,283,,
Robbie Vs Troopz WC Clash Pt 2 | Pele vs Maradona | #HistoryOfFootball,2018-05-30,31813,741.0,352,,
Ramsey Drops Massive Hint & Could Arsenal Activate Giménez Release Clause? | AFTV Transfer Daily,2018-05-30,171997,2851.0,1000,,
Robbie Vs Troopz WC Clash Pt 1 | Platini vs Zidane | #HistoryOfFootball,2018-05-29,47218,957.0,309,,
"Arsenal Fail To Hijack Fabinho To Liverpool Deal, (What Does That Tell Us?) | AFTV Transfer Daily",2018-05-29,218486,3477.0,1887,,
Arsenal Set To Bid £50 Million For Emil Forsberg! | AFTV Transfer Daily,2018-05-28,150602,2856.0,1276,,
Arsenal In Talks With Denis Praet & Is Bernd Leno Another Karius? | AFTV Transfer Daily,2018-05-27,140946,2650.0,1148,,
Arsenal Make Moves For Stephan Lichtsteiner & Emil Forsberg! | AFTV Transfer Daily,2018-05-26,127147,2511.0,982,,
Will The Fans Be Patient With Unai Emery? | All Guns Blazing Podcast ft DT,2018-05-26,187817,3298.0,964,,
Lorenzo Pellegrini Linked As Unai Emery Looks To Solve Arsenal's DM Problem! | AFTV Transfer Daily,2018-05-25,144945,2706.0,1051,,
The Brand New 2018/19 Arsenal Home Kit Up Close!,2018-05-24,76627,995.0,291,1.0,8.0
Are Seri & Rabiot Joining Unai Emery At Arsenal & Leno Move Looking Likely! | AFTV Transfer Daily,2018-05-24,213771,3860.0,871,,
"What Do You Think Of Arsenal’s New Home, Away & 3rd Kits (Ft Troopz)",2018-05-24,198329,3395.0,778,,
What Has Unai Emery Won &  What Are His Stats?,2018-05-23,33362,699.0,186,,
"The Unai Emery Revolution Is Here! (Rabiot, Draxler, Nzonzi & Danilo Linked) | AFTV Transfer Daily",2018-05-23,242921,3960.0,1224,,
What Is Your All Time Arsenal 11? | The Judge,2018-05-22,36869,1006.0,205,,
Is Unai Emery A Good Appointment For Arsenal? | AFTV Transfer Daily,2018-05-22,210183,3607.0,1454,,
BREAKING: Unai Emery To Be Named As The New Arsenal Manager! | AFTV Transfer Daily Special,2018-05-21,307031,5826.0,2309,,
Emery or Arteta & Sanchez M.I.A! | Biased Premier League Show ft Troopz,2018-05-21,163055,3304.0,770,,
Arsenal Consider SHOCK Move For Former PSG Manager Unai Emery | AFTV Transfer Daily,2018-05-21,160992,2801.0,1238,,
"Henry Wants Arsenal Job, Ramsey Wanted By Liverpool & Santi To Return To Spain | AFTV Transfer Daily",2018-05-20,179603,3369.0,1622,,
Is Allegri To Arsenal Still Alive? | AFTV Transfer Daily,2018-05-19,133018,2665.0,1395,,
Every Arsenal Player Rated & Does DT Want Arteta? | All Guns Blazing Podcast,2018-05-18,227269,3872.0,1804,,
Agent Claims Arsenal Are In Talks For Napoli Midfielder Jorginho | AFTV Transfer Daily,2018-05-18,107276,2614.0,965,,
